ProviderNumber,HospitalName,HospitalOwner,City,PhoneNumber,State,Address1,Address2,Address3,ZipCode,CountyName,EmergencyService,Condition,MeasureName,HospitalType,MeasureCode,Stateavg,Score,Sample
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,42 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,100%,155 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,100%,138 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,100%,90 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,99%,160 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,98%,136 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,98%,125 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,99%,68 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,99%,411 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,98%,417 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,98%,405 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,0 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,100%,598 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,95%,298 patients
10035,cullman regional medical center,government - hospital district or authority,cullman,2567372000,al,1912 alabama highway 157,empty,empty,35058,cullman,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,95%,298 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,100%,8 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,60%,5 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,100%,3 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,empty,0 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,100%,6 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,0 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,empty,0 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,100%,121 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,91%,139 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,86%,21 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,32 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,100%,77 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,89%,55 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,100%,43 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,97%,93 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,75%,64 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,92%,52 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,89%,19 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,97%,139 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,88%,141 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,99%,136 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,0 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,100%,204 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,80%,66 patients
10036,andalusia regional hospital,proprietary,andalusia,3342228466,al,849 south three notch street,empty,empty,36420,covington,no,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,80%,66 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,children s asthma care,children who received reliever medication while hospitalized for asthma,acute care hospitals,cac-1,al_cac-1,100%,9 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,99%,96 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,93%,98 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,93%,95 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,0 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,100%,195 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,90%,117 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,89%,116 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,children s asthma care,children who received reliever medication while hospitalized for asthma,acute care hospitals,cac-1,al_cac-1,100%,193 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,children s asthma care,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,acute care hospitals,cac-2,al_cac-2,98%,193 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,children s asthma care,children and their caregivers who received a home management plan of care document while hospitalized for asthma,acute care hospitals,cac-3,al_cac-3,14%,193 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,98%,155 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,100%,323 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,97%,77 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,100%,135 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,100%,301 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,0 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,82%,44 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,72%,264 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,95%,303 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,98%,102 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,51 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,96%,509 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,99%,496 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,97%,294 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,93%,511 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,89%,313 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,89%,409 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,90%,123 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,95%,601 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,99%,603 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,93%,561 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,95%,149 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,99%,852 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,93%,269 patients
10039,huntsville hospital,government - hospital district or authority,huntsville,2562651000,al,101 sivley rd,empty,empty,35801,madison,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,90%,269 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,94%,123 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,99%,134 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,89%,18 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,100%,79 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,95%,117 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,68%,25 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,83%,12 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,47%,211 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,100%,259 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,93%,69 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,70 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,96%,255 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,96%,187 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,100%,130 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,94%,266 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,89%,153 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,96%,187 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,91%,109 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,98%,557 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,97%,564 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,90%,520 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,94%,186 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,100%,854 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,95%,315 patients
10040,gadsden regional medical center,proprietary,gadsden,2564944000,al,1007 goodyear avenue,empty,empty,35903,etowah,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,87%,315 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,100%,1 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,100%,1 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,100%,1 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,empty,0 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,100%,1 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,0 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,empty,0 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,84%,19 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,89%,28 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,75%,4 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,4 patients
10043,chilton medical center,voluntary non-profit - private,clanton,2057552500,al,1010 lay dam road,empty,empty,35045,chilton,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,89%,47 patients
