没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
( huntbsville hospital , 2562651000 ), 0.001000
  res_df.loc[i, v] = str(value_to_assign)
D:\software\PyCharm\SelfCode\MDCBaseline\CleanerRunScript\run_horizon/../..\util\getScore.py:346: FutureWarning: Downcasting behavior in `replace` is deprecated and will be removed in a future version. To retain the old behavior, explicitly call `result.infer_objects(copy=False)`. To opt-in to the future behavior, set `pd.set_option('future.no_silent_downcasting', True)`
  clean_values = clean[attribute].apply(normalize_value).replace('empty', np.nan).dropna()
D:\software\PyCharm\SelfCode\MDCBaseline\CleanerRunScript\run_horizon/../..\util\getScore.py:347: FutureWarning: Downcasting behavior in `replace` is deprecated and will be removed in a future version. To retain the old behavior, explicitly call `result.infer_objects(copy=False)`. To opt-in to the future behavior, set `pd.set_option('future.no_silent_downcasting', True)`
  cleaned_values = cleaned[attribute].apply(normalize_value).replace('empty', np.nan).dropna()

===============================================
Results saved to results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_repaired.csv
Horizon finished in 2.501614809036255 seconds.
测评性能开始：
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_repaired.csv
差异文件已保存到:
results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_clean_vs_dirty.csv
results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_dirty_vs_cleaned.csv
results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_clean_vs_cleaned.csv
修复准确率: 0.30660377358490565, 修复召回率: 0.7831325301204819, F1值: 0.440677966061256
========================================
EDR 结果已保存到: results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_edr_evaluation.txt
错误减少率 (EDR): -0.9759036144578314
========================================
混合距离结果已保存到: results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_hybrid_distance_evaluation.txt
混合距离 (Hybrid Distance): 0.024514552343839056
========================================
R-EDR 结果已保存到: results/horizon/nwcpk\1_hospitals_nwcpk_025\1_hospitals_nwcpk_025_record_based_edr_evaluation.txt
基于条目的错误减少率 (R-EDR): -0.012048192771084338
========================================
测评结束，详细测评日志见：results/horizon/nwcpk\1_hospitals_nwcpk_025
测试结果:
Accuracy: 0.30660377358490565
Recall: 0.7831325301204819
F1 Score: 0.440677966061256
EDR: -0.9759036144578314
Hybrid Distance: 0.024514552343839056
R-EDR: -0.012048192771084338
time(s): 2.501614809036255
speed: 0.2501614809036255 seconds/100num
测评结束，详细测评日志见：results/horizon/nwcpk\1_hospitals_nwcpk_025
