没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.5/dirty_hospitals_mix_0.5.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.5/dirty_hospitals_mix_0.5.csv
( coosa valley medical center , 2562495000 ), 0.018000
  res_df.loc[i, v] = str(value_to_assign)
D:\software\PyCharm\SelfCode\MDCBaseline\CleanerRunScript\run_horizon/../..\util\getScore.py:346: FutureWarning: Downcasting behavior in `replace` is deprecated and will be removed in a future version. To retain the old behavior, explicitly call `result.infer_objects(copy=False)`. To opt-in to the future behavior, set `pd.set_option('future.no_silent_downcasting', True)`
  clean_values = clean[attribute].apply(normalize_value).replace('empty', np.nan).dropna()
D:\software\PyCharm\SelfCode\MDCBaseline\CleanerRunScript\run_horizon/../..\util\getScore.py:347: FutureWarning: Downcasting behavior in `replace` is deprecated and will be removed in a future version. To retain the old behavior, explicitly call `result.infer_objects(copy=False)`. To opt-in to the future behavior, set `pd.set_option('future.no_silent_downcasting', True)`
  cleaned_values = cleaned[attribute].apply(normalize_value).replace('empty', np.nan).dropna()

===============================================
Results saved to results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_repaired.csv
Horizon finished in 2.4798882007598877 seconds.
测评性能开始：
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_repaired.csv
差异文件已保存到:
results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_clean_vs_dirty.csv
results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_dirty_vs_cleaned.csv
results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_clean_vs_cleaned.csv
修复准确率: 0.3004484304932735, 修复召回率: 0.7613636363636364, F1值: 0.4308681671619937
========================================
EDR 结果已保存到: results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_edr_evaluation.txt
错误减少率 (EDR): -1.0056818181818181
========================================
混合距离结果已保存到: results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_hybrid_distance_evaluation.txt
混合距离 (Hybrid Distance): 0.033139776299002686
========================================
R-EDR 结果已保存到: results/horizon/nwcpk\1_hospitals_nwcpk_05\1_hospitals_nwcpk_05_record_based_edr_evaluation.txt
基于条目的错误减少率 (R-EDR): -0.35185185185185186
========================================
测评结束，详细测评日志见：results/horizon/nwcpk\1_hospitals_nwcpk_05
测试结果:
Accuracy: 0.3004484304932735
Recall: 0.7613636363636364
F1 Score: 0.4308681671619937
EDR: -1.0056818181818181
Hybrid Distance: 0.033139776299002686
R-EDR: -0.35185185185185186
time(s): 2.4798882007598877
speed: 0.24798882007598877 seconds/100num
测评结束，详细测评日志见：results/horizon/nwcpk\1_hospitals_nwcpk_05
