index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1132,foxbusiness,0,04:25 PM,empty,12:29 AM Dec 02,empty
1133,foxbusiness,0,09:00 PM,empty,12:15 AM Dec 02,empty
1134,foxbusiness,AA-2312-DFW-DTW,08:25 PM,empty,11:50 PM,empty
1135,foxbusiness,0,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1136,foxbusiness,0,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1137,foxbusiness,UA-3373-IAD-PHL,empty,08:37 AM,empty,09:13 AM
1138,foxbusiness,AA-649-ORD-SNA,01:30 PM,empty,0,04:09 PM
1139,foxbusiness,0,02:53 PM,03:01 PM,04:48 PM,09:13 AM
1140,foxbusiness,UA-6273-YYC-SFO,empty,07:41 AM,Not Available,09:13 AM
1141,foxbusiness,UA-828-SFO-ORD,11:08 PM,empty,5:11 AMDec 02,empty
1142,foxbusiness,0,05:30 PM,empty,06:09 PM,06:15 PM
1143,foxbusiness,UA-858-PVG-SFO,empty,01:45 PM,0,09:13 AM
1144,foxbusiness,UA-2704-DTW-PHX,empty,11:47 AM,01:40 PM,09:13 AM
1145,foxbusiness,AA-3063-SLC-LAX,empty,08:40 PM,09:20 PM,09:13 AM
1146,foxbusiness,UA-2708-EWR-CLT,empty,03:04 PM,04:53 PM,09:13 AM
1147,foxbusiness,0,02:30 PM,02:48 PM,0,09:13 AM
1148,foxbusiness,UA-1500-IAH-GUA,empty,09:43 AM,11:45 AM,09:13 AM
1149,foxbusiness,0,02:35 PM,02:44 PM,0,03:43 PM
1150,foxbusiness,0,02:55 PM,03:27 PM,0,05:43 PM
1151,foxbusiness,0,07:15 AM,07:22 AM,0,11:06 AM
1152,foxbusiness,0,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1153,foxbusiness,0,07:55 AM,08:04 AM,0,11:01 AM
1154,foxbusiness,UA-37-EDI-EWR,empty,09:05 AM,11:53 AM,09:13 AM
1155,foxbusiness,0,01:05 PM,01:19 PM,0,03:13 PM
1156,foxbusiness,AA-415-BOS-ORD,empty,08:56 AM,10:40 AM,09:13 AM
1157,foxbusiness,0,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1158,foxbusiness,0,07:30 AM,08:04 AM,0,08:06 AM
1159,foxbusiness,AA-1544-SAN-ORD,empty,11:41 AM,05:25 PM,09:13 AM
1160,foxbusiness,0,04:00 PM,04:12 PM,0,06:15 PM
1161,foxbusiness,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1162,foxbusiness,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1163,foxbusiness,0,02:55 PM,03:31 PM,04:49 PM,09:13 AM
1164,foxbusiness,0,11:55 AM,11:43 AM,0,05:38 PM
1165,foxbusiness,0,10:40 AM,10:54 AM,0,12:50 PM
1166,foxbusiness,0,06:45 AM,06:57 AM,0,07:40 AM
1167,foxbusiness,0,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1168,foxbusiness,0,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1169,foxbusiness,0,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1170,foxbusiness,0,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1171,usatoday,0,07:10 AM,07:16 AM,09:40 AM,09:22 AM
1172,usatoday,0,06:40 AM,06:54 AM,0,09:28 AM
1173,usatoday,CO-1586-IAH-MCO,empty,07:42 PM,0,09:13 AM
1174,usatoday,0,empty,09:01 AM,0,09:43 AM
1175,usatoday,0,07:45 PM,07:59 PM,10:30 PM,empty
1176,usatoday,UA-414-LAX-SFO,empty,06:10 AM,0,09:13 AM
1177,usatoday,UA-3515-IAD-MSP,empty,08:26 AM,0,09:13 AM
1178,usatoday,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1179,usatoday,0,04:15 PM,04:29 PM,0,07:39 PM
1180,usatoday,0,05:25 PM,05:22 PM,08:22 PM,09:13 AM
1181,usatoday,0,06:00 AM,06:08 AM,0,09:05 AM
1182,usatoday,0,11:05 AM,11:30 AM,0,05:05 PM
1183,usatoday,0,empty,10:55 AM,0,01:40 PM
1184,usatoday,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM
1185,usatoday,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1186,usatoday,0,12:15 PM,12:41 PM,0,02:46 PM
1187,usatoday,UA-382-IAD-LAX,empty,12:56 PM,0,09:13 AM
1188,usatoday,UA-2945-PHL-CLT,12:00 PM,12:08 PM,0,01:15 PM
1189,usatoday,0,10:40 AM,11:05 AM,0,02:46 PM
1190,usatoday,0,empty,01:43 PM,04:52 PM,empty
1191,usatoday,0,empty,03:36 PM,04:00 PM,03:33 PM
1192,usatoday,0,06:45 PM,06:55 PM,0,08:53 PM
1193,usatoday,0,07:15 PM,empty,0,empty
1194,usatoday,UA-843-LAX-ORD,empty,02:38 PM,0,09:13 AM
1195,usatoday,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1196,usatoday,0,08:00 PM,08:23 PM,0,09:53 PM
1197,usatoday,CO-16-LAX-EWR,10:25 AM,empty,06:44 PM,empty
1198,usatoday,0,10:40 AM,11:02 AM,02:59 PM,03:04 PM
1199,usatoday,0,01:33 PM,01:31 PM,0,04:23 PM
1200,usatoday,0,11:55 PM,empty,5:50 AM Dec 02,empty
1201,usatoday,0,02:30 PM,02:26 PM,0,05:42 PM
1202,usatoday,0,empty,08:37 AM,empty,09:13 AM
1203,usatoday,0,02:53 PM,03:01 PM,04:48 PM,09:13 AM
1204,usatoday,0,empty,07:41 AM,0,09:13 AM
1205,usatoday,0,11:08 PM,empty,5:11 AMDec 02,empty
1206,usatoday,CO-4888-IAH-DAL,05:30 PM,empty,06:09 PM,empty
1207,usatoday,UA-2704-DTW-PHX,empty,11:47 AM,01:40 PM,09:13 AM
1208,usatoday,UA-2708-EWR-CLT,empty,03:04 PM,04:53 PM,09:13 AM
1209,usatoday,UA-1500-IAH-GUA,empty,09:43 AM,0,09:13 AM
1210,usatoday,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1211,usatoday,0,07:15 AM,07:22 AM,0,11:06 AM
1212,usatoday,0,04:25 PM,empty,0,empty
1213,usatoday,0,12:10 PM,12:10 PM,0,01:43 PM
1214,usatoday,0,07:55 AM,08:04 AM,0,11:01 AM
1215,usatoday,0,empty,09:05 AM,11:53 AM,empty
1216,usatoday,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1217,usatoday,0,empty,08:07 AM,01:39 PM,01:30 PM
1218,usatoday,0,03:05 PM,03:36 PM,0,06:43 PM
1219,usatoday,0,06:30 PM,empty,0,empty
1220,usatoday,0,empty,11:41 AM,0,04:56 PM
1221,usatoday,0,04:00 PM,04:12 PM,0,06:15 PM
1222,usatoday,0,06:00 AM,06:10 AM,0,06:19 AM
1223,usatoday,0,07:10 AM,07:39 AM,0,11:12 AM
1224,myrateplan,0,07:10 AM,07:16 AM,09:40 AM,09:13 AM
1225,myrateplan,0,empty,07:42 PM,10:15 PM,empty
1226,myrateplan,0,06:40 AM,06:54 AM,09:25 AM,09:13 AM
1227,myrateplan,0,08:00 AM,08:29 AM,11:55 AM,09:13 AM
1228,myrateplan,0,empty,09:01 AM,0,09:13 AM
1229,myrateplan,0,07:45 PM,07:59 PM,10:30 PM,09:13 AM
1230,myrateplan,0,03:27 PM,03:28 PM,05:05 PM,09:56 AM
1231,myrateplan,0,11:25 AM,11:32 AM,0,03:31 PM
1232,myrateplan,AA-1544-SAN-ORD,empty,11:41 AM,0,09:13 AM
1233,myrateplan,UA-5487-SFO-MRY,empty,10:53 AM,0,09:13 AM
1234,myrateplan,0,11:25 PM,empty,6:55 AM Dec 02,09:13 AM
1235,myrateplan,UA-414-LAX-SFO,empty,06:10 AM,0,09:13 AM
1236,myrateplan,0,12:30 AM,empty,0,05:26 AM
1237,myrateplan,0,04:00 PM,03:58 PM,06:46 PM,09:13 AM
1238,myrateplan,0,empty,07:56 AM,09:21 AM,empty
1239,myrateplan,0,empty,10:19 AM,0,01:19 PM
1240,myrateplan,0,09:05 AM,10:10 AM,12:35 PM,09:13 AM
1241,myrateplan,UA-3515-IAD-MSP,empty,08:26 AM,0,09:13 AM
1242,myrateplan,0,07:00 AM,07:25 AM,09:55 AM,09:56 AM
1243,myrateplan,0,04:15 PM,04:29 PM,07:55 PM,09:13 AM
1244,myrateplan,0,empty,10:55 AM,0,09:13 AM
1245,myrateplan,0,02:30 PM,02:48 PM,0,07:10 PM
1246,myrateplan,0,08:05 AM,08:00 AM,0,11:06 AM
1247,myrateplan,UA-2314-ATL-PHL,empty,03:04 PM,0,09:13 AM
1248,myrateplan,0,11:50 AM,12:13 PM,03:50 PM,09:13 AM
1249,myrateplan,0,empty,12:06 PM,0,01:14 PM
1250,myrateplan,0,06:00 AM,06:08 AM,09:20 AM,09:13 AM
1251,myrateplan,0,11:05 AM,11:30 AM,04:57 PM,09:56 AM
1252,myrateplan,0,06:00 AM,06:02 AM,0,10:27 AM
1253,myrateplan,0,08:40 AM,08:40 AM,0,10:56 AM
1254,myrateplan,0,10:15 AM,10:19 AM,12:10 PM,09:13 AM
1255,myrateplan,0,01:00 PM,02:04 PM,02:35 PM,09:13 AM
1256,myrateplan,UA-854-SFO-IAH,empty,08:07 AM,0,09:13 AM
1257,myrateplan,UA-382-IAD-LAX,empty,12:56 PM,0,09:13 AM
1258,myrateplan,AA-4344-ORD-DTW,empty,12:14 PM,0,09:13 AM
1259,myrateplan,0,02:30 PM,02:26 PM,06:15 PM,09:13 AM
1260,myrateplan,0,12:00 PM,12:08 PM,01:45 PM,09:13 AM
1261,myrateplan,0,05:25 PM,05:22 PM,0,08:03 PM
1262,myrateplan,0,07:10 PM,08:36 PM,08:56 PM,empty
1263,myrateplan,0,10:40 AM,11:05 AM,02:45 PM,09:13 AM
1264,myrateplan,UA-248-PHX-ORD,empty,01:43 PM,0,09:13 AM
1265,myrateplan,0,empty,03:36 PM,empty,03:33 PM
1266,myrateplan,0,07:15 AM,07:21 AM,10:35 AM,09:13 AM
1267,myrateplan,0,06:30 PM,empty,07:25 PM,09:13 AM
1268,myrateplan,0,06:45 PM,06:55 PM,09:10 PM,09:13 AM
1269,myrateplan,0,12:00 PM,12:11 PM,03:15 PM,09:13 AM
1270,myrateplan,0,07:15 PM,empty,12/2/11 12:21 AM,empty
1271,myrateplan,0,empty,02:38 PM,0,09:13 AM
1272,myrateplan,0,09:15 AM,09:14 AM,0,12:09 PM
1273,myrateplan,0,06:00 AM,06:56 AM,07:30 AM,09:13 AM
1274,myrateplan,0,07:10 AM,07:30 AM,09:35 AM,09:13 AM
1275,myrateplan,0,empty,05:09 PM,0,09:13 AM
1276,myrateplan,0,07:25 AM,07:39 AM,11:10 AM,09:56 AM
1277,myrateplan,0,03:50 PM,04:28 PM,06:23 PM,09:13 AM
1278,myrateplan,UA-938-DEN-ORD,empty,04:37 PM,0,09:13 AM
1279,myrateplan,0,08:00 PM,08:23 PM,09:45 PM,09:13 AM
1280,myrateplan,CO-16-LAX-EWR,10:25 AM,empty,06:44 PM,empty
1281,myrateplan,0,empty,07:31 AM,0,09:13 AM
1282,myrateplan,0,10:40 AM,11:02 AM,02:59 PM,09:13 AM
1283,myrateplan,0,01:33 PM,01:31 PM,04:31 PM,09:13 AM
1284,myrateplan,0,12:15 PM,12:41 PM,02:45 PM,09:13 AM
1285,myrateplan,0,01:29 PM,01:48 PM,0,04:17 PM
1286,myrateplan,0,11:55 PM,empty,5:50 AM Dec 02,09:13 AM
1287,myrateplan,0,empty,04:28 PM,12:29 AM Dec 02,09:13 AM
1288,myrateplan,0,empty,09:06 PM,12:15 AM,09:13 AM
1289,myrateplan,0,08:25 PM,empty,11:50 PM,09:13 AM
1290,myrateplan,0,06:59 AM,07:22 AM,10:34 AM,09:13 AM
1291,myrateplan,0,08:35 AM,08:51 AM,11:50 AM,09:13 AM
1292,myrateplan,UA-3373-IAD-PHL,empty,08:37 AM,empty,09:13 AM
1293,myrateplan,0,01:30 PM,empty,0,09:13 AM
1294,myrateplan,0,02:53 PM,03:01 PM,0,04:59 PM
1295,myrateplan,0,empty,07:41 AM,0,09:13 AM
1296,myrateplan,0,11:08 PM,empty,5:11 AMDec 02,empty
1297,myrateplan,0,05:30 PM,empty,06:40 PM,09:13 AM
1298,myrateplan,0,empty,01:45 PM,0,09:13 AM
1299,myrateplan,UA-2704-DTW-PHX,empty,11:47 AM,0,09:13 AM
1300,myrateplan,AA-3063-SLC-LAX,empty,08:40 PM,0,09:13 AM
1301,myrateplan,UA-2708-EWR-CLT,empty,03:04 PM,0,09:13 AM
1302,myrateplan,0,02:30 PM,02:48 PM,0,07:10 PM
1303,myrateplan,0,empty,09:43 AM,11:45 AM,empty
1304,myrateplan,0,02:35 PM,02:44 PM,04:05 PM,09:13 AM
1305,myrateplan,0,02:55 PM,03:27 PM,05:55 PM,09:13 AM
1306,myrateplan,0,07:15 AM,07:22 AM,11:35 AM,09:56 AM
1307,myrateplan,0,12:10 PM,12:10 PM,02:15 PM,09:13 AM
1308,myrateplan,0,07:55 AM,08:04 AM,11:05 AM,09:13 AM
1309,myrateplan,0,empty,09:05 AM,11:53 AM,empty
1310,myrateplan,0,01:05 PM,01:19 PM,02:35 PM,09:13 AM
1311,myrateplan,0,empty,08:56 AM,0,09:13 AM
1312,myrateplan,0,03:05 PM,03:36 PM,06:30 PM,09:13 AM
1313,myrateplan,0,07:30 AM,08:04 AM,08:00 AM,09:13 AM
1314,myrateplan,0,04:00 PM,04:12 PM,06:40 PM,09:13 AM
1315,myrateplan,0,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1316,myrateplan,0,02:55 PM,03:31 PM,0,05:26 PM
1317,myrateplan,0,11:55 AM,11:43 AM,06:17 PM,09:56 AM
1318,myrateplan,0,10:40 AM,10:54 AM,12:55 PM,09:13 AM
1319,myrateplan,0,06:45 AM,06:57 AM,07:45 AM,09:13 AM
1320,myrateplan,0,04:00 PM,03:58 PM,0,06:36 PM
1321,myrateplan,0,06:00 AM,06:10 AM,06:40 AM,09:56 AM
1322,myrateplan,0,07:10 AM,07:39 AM,10:45 AM,09:13 AM
1323,myrateplan,0,07:10 AM,07:31 AM,03:30 PM,09:13 AM
1324,orbitz,0,07:10 AM,07:16 AM,09:40 AM,9:32aDec 1
1325,orbitz,0,empty,07:42 PM,0,empty
1326,orbitz,0,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1327,orbitz,0,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1328,orbitz,0,empty,09:01 AM,9:54aDec 1,empty
1329,orbitz,0,07:45 PM,07:59 PM,10:30 PM,empty
1330,orbitz,0,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1331,orbitz,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM
1332,orbitz,0,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1333,orbitz,0,empty,10:53 AM,11:19aDec 1,empty
1334,orbitz,0,11:25 PM,empty,6:55 AM Dec 02,empty
1335,orbitz,0,empty,06:10 AM,7:23aDec 1,7:17aDec 1
1336,orbitz,0,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1337,orbitz,0,04:00 PM,03:58 PM,06:46 PM,06:28 PM
1338,orbitz,0,empty,07:56 AM,9:21aDec 2,empty
1339,orbitz,0,empty,10:19aDec 1,01:16 PM,01:19 PM
1340,orbitz,0,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1341,orbitz,0,empty,08:26 AM,10:06aDec 1,9:56aDec 1
1342,orbitz,0,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1343,orbitz,0,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1344,orbitz,0,empty,10:55 AM,02:20 PM,01:40 PM
1345,orbitz,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1346,orbitz,0,empty,08:00 AM,11:35aDec 1,11:32aDec 1
1347,orbitz,0,empty,03:04 PM,05:00 PM,04:47 PM
1348,orbitz,0,11:50 AM,12:13 PM,03:50 PM,04:09 PM
1349,orbitz,0,empty,12:06 PM,01:17 PM,01:14 PM
1350,orbitz,0,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1351,orbitz,0,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1352,orbitz,0,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1353,orbitz,0,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1354,orbitz,0,10:15 AM,10:19 AM,0,11:50 AM
1355,orbitz,0,01:00 PM,02:04 PM,0,03:13 PM
1356,orbitz,0,empty,08:07 AM,01:39 PM,01:30 PM
1357,orbitz,0,empty,12:56 PM,03:03 PM,empty
1358,orbitz,0,empty,12:14 PM,02:00 PM,02:10 PM
1359,orbitz,0,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1360,orbitz,0,12:00 PM,12:08 PM,01:45 PM,01:15 PM
1361,orbitz,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1362,orbitz,0,empty,08:36 PM,10:48 PM,empty
1363,orbitz,0,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1364,orbitz,0,empty,01:43 PM,05:15 PM,05:34 PM
1365,orbitz,0,empty,03:36 PM,04:00 PM,03:33 PM
1366,orbitz,0,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1367,orbitz,AA-1640-MIA-MCO,06:30 PM,empty,07:25 PM,empty
1368,orbitz,0,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1369,orbitz,0,07:15 PM,empty,12:21 AM Dec 02,empty
1370,orbitz,0,empty,02:38 PM,07:53 PM,07:58 PM
1371,orbitz,0,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1372,orbitz,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1373,orbitz,0,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1374,orbitz,0,empty,05:09 PM,08:05 PM,07:55 PM
1375,orbitz,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1376,orbitz,0,empty,04:37 PM,07:35 PM,07:36 PM
1377,orbitz,0,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1378,orbitz,0,10:25 AM,empty,0,empty
1379,orbitz,0,empty,07:31 AM,10:31aDec 1,10:47aDec 1
1380,orbitz,0,10:40 AM,11:02 AM,02:59 PM,03:04 PM
1381,orbitz,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1382,orbitz,0,12:15 PM,12:41 PM,0,02:46 PM
1383,orbitz,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1384,orbitz,0,11:55 PM,empty,5:50 AM Dec 02,empty
1385,orbitz,0,04:25 PM,empty,12:29aDec 2,empty
1386,orbitz,0,09:00 PM,empty,12:15aDec 2,empty
1387,orbitz,AA-2312-DFW-DTW,08:25 PM,empty,11:50 PM,empty
1388,orbitz,0,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1389,orbitz,0,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1390,orbitz,AA-649-ORD-SNA,01:30 PM,empty,0,04:09 PM
1391,orbitz,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1392,orbitz,0,empty,07:41 AM,9:43aDec 1,8:45aDec 1
1393,orbitz,0,11:08 PM,empty,5:11 AMDec 02,empty
1394,orbitz,0,05:30 PM,empty,06:09 PM,06:15 PM
1395,orbitz,0,empty,01:45 PM,8:27aDec 1,8:02aDec 1
1396,orbitz,0,empty,11:47 AM,01:40 PM,02:00 PM
1397,orbitz,0,empty,08:40 PM,09:18 PM,empty
1398,orbitz,0,empty,03:04 PM,04:53 PM,04:44 PM
1399,orbitz,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1400,orbitz,0,empty,09:43 AM,12:05 PM,empty
1401,orbitz,0,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1402,orbitz,0,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1403,orbitz,0,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1404,orbitz,0,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1405,orbitz,0,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1406,orbitz,0,empty,8:52aDec 1,11:53aDec 1,12:09 PM
1407,orbitz,0,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1408,orbitz,0,empty,08:56 AM,10:40aDec 1,10:16aDec 1
1409,orbitz,0,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1410,orbitz,0,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1411,orbitz,0,empty,11:41 AM,05:25 PM,04:56 PM
1412,orbitz,0,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1413,orbitz,0,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1414,orbitz,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1415,orbitz,0,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1416,orbitz,0,11:55 AM,11:43 AM,06:17 PM,05:38 PM
1417,orbitz,0,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1418,orbitz,0,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1419,orbitz,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1420,orbitz,0,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1421,orbitz,0,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1422,orbitz,0,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1423,phl,0,11:50 AM,12:13 PM,0,04:09 PM
1424,phl,0,empty,08:37 AM,empty,09:13 AM
1425,phl,0,02:35 PM,02:44 PM,04:05 PM,09:13 AM
1426,phl,0,01:33 PM,01:31 PM,0,04:23 PM
1427,CO,0,empty,07:42 PM,0,empty
1428,CO,0,empty,07:56 AM,0,empty
1429,CO,0,empty,12:06 PM,01:17 PM,01:14 PM
1430,CO,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1431,CO,0,07:15 PM,07:15 PM,12:21 AM Dec 02,empty
1432,CO,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1433,CO,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1434,CO,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1435,CO,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1436,CO,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1437,CO,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1438,CO,0,10:25 AM,empty,0,empty
1439,CO,0,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1440,CO,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1441,CO,0,empty,08:36 PM,0,empty
1442,CO,0,05:30 PM,empty,06:09 PM,06:15 PM
1443,CO,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1444,CO,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1445,CO,0,empty,08:00 AM,0,11:06 AM
1446,ifly,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1447,ifly,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1448,ifly,0,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1449,ifly,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1450,ifly,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1451,ifly,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1452,ifly,0,empty,04:37 PM,07:35 PM,07:36 PM
1453,ifly,0,empty,09:01 AM,09:54 AM,09:43 AM
1454,ifly,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1455,ifly,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1456,ifly,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1457,ifly,AA-3756-ORD-SLC,12:15 PM,12:41 PM,0,02:46 PM
1458,ifly,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1459,ifly,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1460,ifly,0,04:25 PM,4:28 PM (Estimated runway),12:29 AM,empty
1461,ifly,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1462,ifly,0,09:00 PM,9:06 PM (Estimated runway),12:15 AM Dec 02,11:49 PM (Estimated runway)
1463,ifly,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1464,ifly,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1465,ifly,0,07:45 PM,07:59 PM,0,empty
1466,ifly,0,empty,08:37 AM,empty,09:13 AM
1467,ifly,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM
1468,ifly,0,empty,03:04 PM,05:00 PM,04:47 PM
1469,ifly,0,10:25 AM,empty,0,empty
1470,ifly,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1471,ifly,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1472,ifly,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1473,ifly,0,empty,08:56 AM,10:40 AM,10:16 AM
1474,ifly,0,empty,08:40 PM,09:20 PM,9:19 PM (Estimated)
1475,ifly,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1476,ifly,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1477,ifly,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1478,ifly,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1479,ifly,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1480,ifly,0,07:15 PM,empty,12:21 AM Dec 02,12:21 AM (Estimated)
1481,ifly,0,11:50 AM,12:13 PM,03:50 PM,04:09 PM
1482,sfo,0,08:00 AM,08:29 AM,0,11:58 AM
1483,sfo,0,03:05 PM,03:36 PM,0,06:43 PM
1484,sfo,0,08:35 AM,08:51 AM,0,11:44 AM
1485,sfo,0,07:10 AM,07:39 AM,0,11:12 AM
1486,sfo,0,02:30 PM,02:26 PM,0,05:42 PM
1487,sfo,0,empty,06:10 AM,0,07:17 AM
1488,flytecomm,0,07:10 AM,07:16 AM,09:40 AM,09:13 AM
1489,flytecomm,0,empty,07:42 PM,10:15 PM,empty
1490,flytecomm,0,06:40 AM,06:54 AM,09:25 AM,09:13 AM
1491,flytecomm,0,08:00 AM,08:29 AM,11:55 AM,09:13 AM
1492,flytecomm,0,empty,09:01 AM,0,09:13 AM
1493,flytecomm,0,07:45 PM,07:59 PM,10:30 PM,09:13 AM
1494,flytecomm,0,03:27 PM,03:28 PM,05:05 PM,05:17 PM
1495,flytecomm,0,11:25 AM,11:32 AM,0,03:31 PM
1496,flytecomm,AA-1544-SAN-ORD,empty,11:41 AM,0,09:13 AM
1497,flytecomm,UA-5487-SFO-MRY,empty,10:53 AM,0,09:13 AM
1498,flytecomm,0,11:25 PM,empty,6:55 AM Dec 02,09:56 AM
